Entity,Code,Year,life_exp_primary_edu_index
Czechia,CZE,2001,2.682849884
Czechia,CZE,2002,2.849499941
Czechia,CZE,2003,3.123250008
Czechia,CZE,2004,3.368360043
Czechia,CZE,2005,3.451620102
Czechia,CZE,2006,3.408070087
Czechia,CZE,2007,3.340260029
Czechia,CZE,2008,3.212290049
Czechia,CZE,2009,3.130500078
Czechia,CZE,2010,3.073390007
Czechia,CZE,2011,3.151949883
Czechia,CZE,2012,3.160880089
Czechia,CZE,2013,3.167180061
Czechia,CZE,2014,3.177880049
Democratic Republic of Congo,COD,1971,0.02836
Democratic Republic of Congo,COD,1973,0.028489999
Democratic Republic of Congo,COD,1993,0.02562
Democratic Republic of Congo,COD,2001,0.024639999
Democratic Republic of Congo,COD,2002,0.040970001
Democratic Republic of Congo,COD,2007,0.086429998
Democratic Republic of Congo,COD,2008,0.097280003
Democratic Republic of Congo,COD,2009,0.116290003
Democratic Republic of Congo,COD,2010,0.099330001
Democratic Republic of Congo,COD,2011,0.1087
Democratic Republic of Congo,COD,2012,0.117399998
Democratic Republic of Congo,COD,2013,0.118330002
Democratic Republic of Congo,COD,2014,0.125210002
Denmark,DNK,1971,0.261590004
Denmark,DNK,1972,0.393220007
Denmark,DNK,1973,0.476300001
Denmark,DNK,1974,0.529900014
Denmark,DNK,1975,0.557500005
Denmark,DNK,1976,0.588999987
Denmark,DNK,1977,0.64951998
Denmark,DNK,1978,0.741699994
Denmark,DNK,1979,0.820190012
Denmark,DNK,1980,0.854579985
Denmark,DNK,1981,0.882560015
Denmark,DNK,1982,0.949490011
Denmark,DNK,1983,0.913259983
Denmark,DNK,1984,0.912469983
Denmark,DNK,1985,0.941290021
Denmark,DNK,1986,0.938310027
Denmark,DNK,1987,0.961809993
Denmark,DNK,1988,0.924489975
Denmark,DNK,1989,0.953689992
Denmark,DNK,1990,0.958140016
Denmark,DNK,1991,0.987670004
Denmark,DNK,1992,1.009629965
Denmark,DNK,1993,3.218839884
Denmark,DNK,1994,3.27937007
Denmark,DNK,1995,3.254260063
Denmark,DNK,1996,3.272749901
Denmark,DNK,1998,3.596070051
Denmark,DNK,1999,3.637350082
Denmark,DNK,2000,3.650360107
Denmark,DNK,2001,3.556159973
Denmark,DNK,2002,3.568520069
Denmark,DNK,2003,3.63203001
Denmark,DNK,2004,3.700910091
Denmark,DNK,2005,3.78599
Denmark,DNK,2006,3.80411005
Denmark,DNK,2007,3.82269001
Denmark,DNK,2008,3.830250025
Denmark,DNK,2009,3.856630087
Denmark,DNK,2010,3.993099928
Denmark,DNK,2011,2.994110107
Denmark,DNK,2012,3.045599937
Denmark,DNK,2013,2.925060034
Denmark,DNK,2014,2.894299984
Djibouti,DJI,1972,0.0462
Djibouti,DJI,1973,0.039179999
Djibouti,DJI,1974,0.033690002
Djibouti,DJI,1975,0.022190001
Djibouti,DJI,1976,0.02076
Djibouti,DJI,1979,0.02682
Djibouti,DJI,1985,0.01151
Djibouti,DJI,1986,0.016559999
Djibouti,DJI,1987,0.01535
Djibouti,DJI,1988,0.0146
Djibouti,DJI,1989,0.01351
Djibouti,DJI,1990,0.01342
Djibouti,DJI,1991,0.01248
Djibouti,DJI,1992,0.01113
Djibouti,DJI,1993,0.0108
Djibouti,DJI,1994,0.01107
Djibouti,DJI,1995,0.01176
Djibouti,DJI,1996,0.00942
Djibouti,DJI,1997,0.01135
Djibouti,DJI,1998,0.01185
Djibouti,DJI,1999,0.00825
Djibouti,DJI,2000,0.01049
Djibouti,DJI,2001,0.01057
Djibouti,DJI,2002,0.015869999
Djibouti,DJI,2004,0.041140001
Djibouti,DJI,2006,0.038479999
Djibouti,DJI,2007,0.059409998
Djibouti,DJI,2008,0.067319997
Djibouti,DJI,2009,0.063089997
Djibouti,DJI,2011,0.096359998
Djibouti,DJI,2012,0.0823
Djibouti,DJI,2015,0.094800003
Dominica,DMA,1974,0.93690002
Dominica,DMA,1975,1.038800001
Dominica,DMA,1976,1.023130059
Dominica,DMA,1977,1.137709975
Dominica,DMA,1979,1.243180037
Dominica,DMA,1986,1.378550053
Dominica,DMA,1987,1.388739944
Dominica,DMA,1988,1.583660007
Dominica,DMA,1990,1.491160035
Dominica,DMA,1991,1.599149942
Dominica,DMA,1992,1.540240049
Dominica,DMA,1993,2.473210096
Dominica,DMA,1999,1.649510026
Dominica,DMA,2000,1.417610049
Dominica,DMA,2001,1.641190052
Dominica,DMA,2002,1.629799962
Dominica,DMA,2003,1.319659948
Dominica,DMA,2004,1.608520031
Dominica,DMA,2005,1.967949986
Dominica,DMA,2006,1.937530041
Dominica,DMA,2007,1.896219969
Dominica,DMA,2008,2.10935998
Dominica,DMA,2009,2.054320097
Dominica,DMA,2010,2.086920023
Dominica,DMA,2011,2.037990093
Dominica,DMA,2012,1.900269985
Dominica,DMA,2013,1.983010054
Dominica,DMA,2014,1.697530031
Dominican Republic,DOM,1971,0.109679997
Dominican Republic,DOM,1972,0.133129999
Dominican Republic,DOM,1973,0.137119994
Dominican Republic,DOM,1974,0.137580007
Dominican Republic,DOM,1975,0.140520006
Dominican Republic,DOM,1976,0.147190005
Dominican Republic,DOM,1977,0.151050001
Dominican Republic,DOM,1978,0.152160004
Dominican Republic,DOM,1979,0.153500006
Dominican Republic,DOM,1980,0.156220004
Dominican Republic,DOM,1981,0.158869997
Dominican Republic,DOM,1982,0.161449999
Dominican Republic,DOM,1983,0.22811
Dominican Republic,DOM,1984,0.389640003
Dominican Republic,DOM,1985,0.348520011
Dominican Republic,DOM,1986,0.373360008
Dominican Republic,DOM,1987,0.431959987
Dominican Republic,DOM,1993,0.685440004
Dominican Republic,DOM,1994,0.752020001
Dominican Republic,DOM,1995,0.717700005
Dominican Republic,DOM,1996,0.89072001
Dominican Republic,DOM,1997,0.931360006
Dominican Republic,DOM,1998,0.930830002
Dominican Republic,DOM,1999,0.952369988
Dominican Republic,DOM,2000,1.010900021
Dominican Republic,DOM,2002,0.946470022
Dominican Republic,DOM,2003,0.932929993
Dominican Republic,DOM,2004,0.902520001
Dominican Republic,DOM,2005,0.971809983
Dominican Republic,DOM,2006,1.033900023
Dominican Republic,DOM,2007,1.019960046
Dominican Republic,DOM,2008,1.064589977
Dominican Republic,DOM,2009,1.132169962
Dominican Republic,DOM,2010,1.137069941
Dominican Republic,DOM,2011,1.123270035
Dominican Republic,DOM,2012,1.158759952
