Year,Code,award,egg_index,entrance_age_index,life_exp_primary_edu_index,meat_index,milk_index,calory_index,primary_edu_duration_index,protein_index
1996,CHN,Silver medal,14.34,3,1.021520019,35.77,6.85,2704,4,77.54
1996,CHN,Bronze medal,14.34,3,1.021520019,35.77,6.85,2704,4,77.54
1997,CHN,Gold medal,13.68,3,1.061400056,38.29,6.71,2734,4,79.4
1997,CHN,Gold medal,13.68,3,1.061400056,38.29,6.71,2734,4,79.4
1997,CHN,Gold medal,13.68,3,1.061400056,38.29,6.71,2734,4,79.4
1997,CHN,Gold medal,13.68,3,1.061400056,38.29,6.71,2734,4,79.4
1997,CHN,Gold medal,13.68,3,1.061400056,38.29,6.71,2734,4,79.4
1997,CHN,Gold medal,13.68,3,1.061400056,38.29,6.71,2734,4,79.4
1999,CHN,Gold medal,15.2,3,1.224400043,42.49,7.65,2770,3,81.05
1999,CHN,Gold medal,15.2,3,1.224400043,42.49,7.65,2770,3,81.05
1999,CHN,Gold medal,15.2,3,1.224400043,42.49,7.65,2770,3,81.05
1999,CHN,Gold medal,15.2,3,1.224400043,42.49,7.65,2770,3,81.05
1999,CHN,Silver medal,15.2,3,1.224400043,42.49,7.65,2770,3,81.05
1999,CHN,Silver medal,15.2,3,1.224400043,42.49,7.65,2770,3,81.05
2000,CHN,Gold medal,15.44,3,1.252400041,45.06,8.51,2814,3,83.97
2000,CHN,Gold medal,15.44,3,1.252400041,45.06,8.51,2814,3,83.97
2000,CHN,Gold medal,15.44,3,1.252400041,45.06,8.51,2814,3,83.97
2000,CHN,Gold medal,15.44,3,1.252400041,45.06,8.51,2814,3,83.97
2000,CHN,Gold medal,15.44,3,1.252400041,45.06,8.51,2814,3,83.97
2000,CHN,Gold medal,15.44,3,1.252400041,45.06,8.51,2814,3,83.97
2001,CHN,Gold medal,15.55,3,1.282439947,44.77,9.99,2821,3,83.6
2001,CHN,Gold medal,15.55,3,1.282439947,44.77,9.99,2821,3,83.6
2001,CHN,Gold medal,15.55,3,1.282439947,44.77,9.99,2821,3,83.6
2001,CHN,Gold medal,15.55,3,1.282439947,44.77,9.99,2821,3,83.6
2001,CHN,Gold medal,15.55,3,1.282439947,44.77,9.99,2821,3,83.6
2001,CHN,Gold medal,15.55,3,1.282439947,44.77,9.99,2821,3,83.6
2002,CHN,Gold medal,15.86,3,1.224720001,45.59,12.31,2836,3,84.39
2002,CHN,Gold medal,15.86,3,1.224720001,45.59,12.31,2836,3,84.39
2002,CHN,Gold medal,15.86,3,1.224720001,45.59,12.31,2836,3,84.39
2002,CHN,Gold medal,15.86,3,1.224720001,45.59,12.31,2836,3,84.39
2002,CHN,Gold medal,15.86,3,1.224720001,45.59,12.31,2836,3,84.39
2002,CHN,Gold medal,15.86,3,1.224720001,45.59,12.31,2836,3,84.39
2003,CHN,Gold medal,16.23,3,1.294479966,47.56,15.69,2838,3,84.97
2003,CHN,Gold medal,16.23,3,1.294479966,47.56,15.69,2838,3,84.97
2003,CHN,Gold medal,16.23,3,1.294479966,47.56,15.69,2838,3,84.97
2003,CHN,Gold medal,16.23,3,1.294479966,47.56,15.69,2838,3,84.97
2003,CHN,Gold medal,16.23,3,1.294479966,47.56,15.69,2838,3,84.97
2003,CHN,Silver medal,16.23,3,1.294479966,47.56,15.69,2838,3,84.97
2004,CHN,Gold medal,16.39,3,1.3060162075696202,47.72,20.04,2861,3,86.05
2004,CHN,Gold medal,16.39,3,1.3060162075696202,47.72,20.04,2861,3,86.05
2004,CHN,Gold medal,16.39,3,1.3060162075696202,47.72,20.04,2861,3,86.05
2004,CHN,Gold medal,16.39,3,1.3060162075696202,47.72,20.04,2861,3,86.05
2004,CHN,Gold medal,16.39,3,1.3060162075696202,47.72,20.04,2861,3,86.05
2004,CHN,Gold medal,16.39,3,1.3060162075696202,47.72,20.04,2861,3,86.05
2005,CHN,Gold medal,16.75,3,1.3060162075696202,49.41,22.74,2883,3,87.07
2005,CHN,Gold medal,16.75,3,1.3060162075696202,49.41,22.74,2883,3,87.07
2005,CHN,Gold medal,16.75,3,1.3060162075696202,49.41,22.74,2883,3,87.07
2005,CHN,Gold medal,16.75,3,1.3060162075696202,49.41,22.74,2883,3,87.07
2005,CHN,Gold medal,16.75,3,1.3060162075696202,49.41,22.74,2883,3,87.07
2005,CHN,Silver medal,16.75,3,1.3060162075696202,49.41,22.74,2883,3,87.07
2006,CHN,Gold medal,16.56,3,1.525460005,50.97,25.88,2886,3,87.24
2006,CHN,Gold medal,16.56,3,1.525460005,50.97,25.88,2886,3,87.24
2006,CHN,Gold medal,16.56,3,1.525460005,50.97,25.88,2886,3,87.24
2006,CHN,Gold medal,16.56,3,1.525460005,50.97,25.88,2886,3,87.24
2006,CHN,Gold medal,16.56,3,1.525460005,50.97,25.88,2886,3,87.24
2006,CHN,Gold medal,16.56,3,1.525460005,50.97,25.88,2886,3,87.24
2007,CHN,Gold medal,17.13,3,1.562260032,52.37,27.65,2921,3,89.3
2007,CHN,Gold medal,17.13,3,1.562260032,52.37,27.65,2921,3,89.3
2007,CHN,Gold medal,17.13,3,1.562260032,52.37,27.65,2921,3,89.3
2007,CHN,Gold medal,17.13,3,1.562260032,52.37,27.65,2921,3,89.3
2007,CHN,Silver medal,17.13,3,1.562260032,52.37,27.65,2921,3,89.3
2007,CHN,Silver medal,17.13,3,1.562260032,52.37,27.65,2921,3,89.3
2008,CHN,Gold medal,18.18,3,1.573279977,54.64,28.1,2977,3,91.98
2008,CHN,Gold medal,18.18,3,1.573279977,54.64,28.1,2977,3,91.98
2008,CHN,Gold medal,18.18,3,1.573279977,54.64,28.1,2977,3,91.98
2008,CHN,Gold medal,18.18,3,1.573279977,54.64,28.1,2977,3,91.98
2008,CHN,Gold medal,18.18,3,1.573279977,54.64,28.1,2977,3,91.98
2008,CHN,Silver medal,18.18,3,1.573279977,54.64,28.1,2977,3,91.98
2009,CHN,Gold medal,18.34,3,1.605039954,56.33,29.19,2995,3,92.72
2009,CHN,Gold medal,18.34,3,1.605039954,56.33,29.19,2995,3,92.72
2009,CHN,Gold medal,18.34,3,1.605039954,56.33,29.19,2995,3,92.72
2009,CHN,Gold medal,18.34,3,1.605039954,56.33,29.19,2995,3,92.72
2009,CHN,Gold medal,18.34,3,1.605039954,56.33,29.19,2995,3,92.72
2009,CHN,Gold medal,18.34,3,1.605039954,56.33,29.19,2995,3,92.72
2010,CHN,Gold medal,18.37,3,1.720059991,57.69,30.58,3044,3,94.98
2010,CHN,Gold medal,18.37,3,1.720059991,57.69,30.58,3044,3,94.98
2010,CHN,Gold medal,18.37,3,1.720059991,57.69,30.58,3044,3,94.98
2010,CHN,Gold medal,18.37,3,1.720059991,57.69,30.58,3044,3,94.98
2010,CHN,Gold medal,18.37,3,1.720059991,57.69,30.58,3044,3,94.98
2010,CHN,Gold medal,18.37,3,1.720059991,57.69,30.58,3044,3,94.98
2011,CHN,Gold medal,18.59,3,1.914280057,57.73,31.07,3080,3,95.68
2011,CHN,Gold medal,18.59,3,1.914280057,57.73,31.07,3080,3,95.68
2011,CHN,Gold medal,18.59,3,1.914280057,57.73,31.07,3080,3,95.68
2011,CHN,Gold medal,18.59,3,1.914280057,57.73,31.07,3080,3,95.68
2011,CHN,Gold medal,18.59,3,1.914280057,57.73,31.07,3080,3,95.68
2011,CHN,Gold medal,18.59,3,1.914280057,57.73,31.07,3080,3,95.68
2012,CHN,Gold medal,18.77,3,2.183640003,60.42,32.46,3098,3,97.38
2012,CHN,Gold medal,18.77,3,2.183640003,60.42,32.46,3098,3,97.38
2012,CHN,Gold medal,18.77,3,2.183640003,60.42,32.46,3098,3,97.38
2012,CHN,Gold medal,18.77,3,2.183640003,60.42,32.46,3098,3,97.38
2012,CHN,Gold medal,18.77,3,2.183640003,60.42,32.46,3098,3,97.38
2012,CHN,Bronze medal,18.77,3,2.183640003,60.42,32.46,3098,3,97.38
2013,CHN,Gold medal,18.76,3,2.33378005,61.82,32.66,3108,3,98.04
2013,CHN,Gold medal,18.76,3,2.33378005,61.82,32.66,3108,3,98.04
2013,CHN,Gold medal,18.76,3,2.33378005,61.82,32.66,3108,3,98.04
2013,CHN,Gold medal,18.76,3,2.33378005,61.82,32.66,3108,3,98.04
2013,CHN,Gold medal,18.76,3,2.33378005,61.82,32.66,3108,3,98.04
2013,CHN,Silver medal,18.76,3,2.33378005,61.82,32.66,3108,3,98.04
2014,CHN,Gold medal,18.63,3,2.448329926,41.04707317073171,28.71,2751.1951219512193,3,79.82036585365854
2014,CHN,Gold medal,18.63,3,2.448329926,41.04707317073171,28.71,2751.1951219512193,3,79.82036585365854
2014,CHN,Gold medal,18.63,3,2.448329926,41.04707317073171,28.71,2751.1951219512193,3,79.82036585365854
2014,CHN,Gold medal,18.63,3,2.448329926,41.04707317073171,28.71,2751.1951219512193,3,79.82036585365854
2014,CHN,Gold medal,18.63,3,2.448329926,41.04707317073171,28.71,2751.1951219512193,3,79.82036585365854
2014,CHN,Silver medal,18.63,3,2.448329926,41.04707317073171,28.71,2751.1951219512193,3,79.82036585365854
2015,CHN,Gold medal,22.08,3,1.3060162075696202,41.04707317073171,24.61,2751.1951219512193,3,79.82036585365854
2015,CHN,Gold medal,22.08,3,1.3060162075696202,41.04707317073171,24.61,2751.1951219512193,3,79.82036585365854
2015,CHN,Gold medal,22.08,3,1.3060162075696202,41.04707317073171,24.61,2751.1951219512193,3,79.82036585365854
2015,CHN,Gold medal,22.08,3,1.3060162075696202,41.04707317073171,24.61,2751.1951219512193,3,79.82036585365854
2015,CHN,Silver medal,22.08,3,1.3060162075696202,41.04707317073171,24.61,2751.1951219512193,3,79.82036585365854
2015,CHN,Silver medal,22.08,3,1.3060162075696202,41.04707317073171,24.61,2751.1951219512193,3,79.82036585365854
2016,CHN,Gold medal,22.35,3,1.3060162075696202,41.04707317073171,24.17,2751.1951219512193,3,79.82036585365854
2016,CHN,Gold medal,22.35,3,1.3060162075696202,41.04707317073171,24.17,2751.1951219512193,3,79.82036585365854
2016,CHN,Gold medal,22.35,3,1.3060162075696202,41.04707317073171,24.17,2751.1951219512193,3,79.82036585365854
2016,CHN,Gold medal,22.35,3,1.3060162075696202,41.04707317073171,24.17,2751.1951219512193,3,79.82036585365854
2016,CHN,Silver medal,22.35,3,1.3060162075696202,41.04707317073171,24.17,2751.1951219512193,3,79.82036585365854
2016,CHN,Silver medal,22.35,3,1.3060162075696202,41.04707317073171,24.17,2751.1951219512193,3,79.82036585365854
2017,CHN,Gold medal,22.72,3,1.3060162075696202,41.04707317073171,24.05,2751.1951219512193,3.4065934065934065,79.82036585365854
2017,CHN,Gold medal,22.72,3,1.3060162075696202,41.04707317073171,24.05,2751.1951219512193,3.4065934065934065,79.82036585365854
2017,CHN,Gold medal,22.72,3,1.3060162075696202,41.04707317073171,24.05,2751.1951219512193,3.4065934065934065,79.82036585365854
2017,CHN,Gold medal,22.72,3,1.3060162075696202,41.04707317073171,24.05,2751.1951219512193,3.4065934065934065,79.82036585365854
2017,CHN,Gold medal,22.72,3,1.3060162075696202,41.04707317073171,24.05,2751.1951219512193,3.4065934065934065,79.82036585365854
2017,CHN,Silver medal,22.72,3,1.3060162075696202,41.04707317073171,24.05,2751.1951219512193,3.4065934065934065,79.82036585365854
1985,TUR,Bronze medal,4.39,4,0.06239,20.32,161.55,3626,2,108.58
1985,TUR,Bronze medal,4.39,4,0.06239,20.32,161.55,3626,2,108.58
1985,TUR,NA,4.39,4,0.06239,20.32,161.55,3626,2,108.58
1985,TUR,NA,4.39,4,0.06239,20.32,161.55,3626,2,108.58
1985,TUR,NA,4.39,4,0.06239,20.32,161.55,3626,2,108.58
1985,TUR,NA,4.39,4,0.06239,20.32,161.55,3626,2,108.58
1986,TUR,NA,4.24,4,0.088430002,23.04,160.03,3617,2,108.21
1986,TUR,NA,4.24,4,0.088430002,23.04,160.03,3617,2,108.21
1986,TUR,NA,4.24,4,0.088430002,23.04,160.03,3617,2,108.21
1986,TUR,NA,4.24,4,0.088430002,23.04,160.03,3617,2,108.21
1986,TUR,NA,4.24,4,0.088430002,23.04,160.03,3617,2,108.21
1986,TUR,NA,4.24,4,0.088430002,23.04,160.03,3617,2,108.21
1987,TUR,Bronze medal,4.78,4,0.077660002,21.01,155.78,3685,2,108.03
1987,TUR,Bronze medal,4.78,4,0.077660002,21.01,155.78,3685,2,108.03
1987,TUR,NA,4.78,4,0.077660002,21.01,155.78,3685,2,108.03
1987,TUR,NA,4.78,4,0.077660002,21.01,155.78,3685,2,108.03
1987,TUR,NA,4.78,4,0.077660002,21.01,155.78,3685,2,108.03
1987,TUR,NA,4.78,4,0.077660002,21.01,155.78,3685,2,108.03
1988,TUR,Bronze medal,5.54,4,0.076439999,20.84,153.23,3721,2,108.16
1988,TUR,Bronze medal,5.54,4,0.076439999,20.84,153.23,3721,2,108.16
1988,TUR,Bronze medal,5.54,4,0.076439999,20.84,153.23,3721,2,108.16
1988,TUR,NA,5.54,4,0.076439999,20.84,153.23,3721,2,108.16
1988,TUR,NA,5.54,4,0.076439999,20.84,153.23,3721,2,108.16
1988,TUR,NA,5.54,4,0.076439999,20.84,153.23,3721,2,108.16
1989,TUR,Silver medal,5.51,4,0.078299999,21.51,146.2,3723,2,105.86
1989,TUR,Bronze medal,5.51,4,0.078299999,21.51,146.2,3723,2,105.86
1989,TUR,Bronze medal,5.51,4,0.078299999,21.51,146.2,3723,2,105.86
1989,TUR,Bronze medal,5.51,4,0.078299999,21.51,146.2,3723,2,105.86
1989,TUR,Bronze medal,5.51,4,0.078299999,21.51,146.2,3723,2,105.86
1989,TUR,Honourable mention,5.51,4,0.078299999,21.51,146.2,3723,2,105.86
1990,TUR,Bronze medal,6.25,4,0.082960002,21.54,144.78,3775,2,109.25
1990,TUR,NA,6.25,4,0.082960002,21.54,144.78,3775,2,109.25
1990,TUR,Honourable mention,6.25,4,0.082960002,21.54,144.78,3775,2,109.25
1990,TUR,Honourable mention,6.25,4,0.082960002,21.54,144.78,3775,2,109.25
1990,TUR,NA,6.25,4,0.082960002,21.54,144.78,3775,2,109.25
1990,TUR,NA,6.25,4,0.082960002,21.54,144.78,3775,2,109.25
1991,TUR,Bronze medal,6.16,4,0.089170001,21.01,151.3,3724,2,109.31
1991,TUR,Bronze medal,6.16,4,0.089170001,21.01,151.3,3724,2,109.31
1991,TUR,Bronze medal,6.16,4,0.089170001,21.01,151.3,3724,2,109.31
1991,TUR,Bronze medal,6.16,4,0.089170001,21.01,151.3,3724,2,109.31
1991,TUR,NA,6.16,4,0.089170001,21.01,151.3,3724,2,109.31
1991,TUR,Honourable mention,6.16,4,0.089170001,21.01,151.3,3724,2,109.31
1992,TUR,Bronze medal,6.51,4,0.099409997,20.44,149.62,3710,2,108.54
1992,TUR,Bronze medal,6.51,4,0.099409997,20.44,149.62,3710,2,108.54
1992,TUR,NA,6.51,4,0.099409997,20.44,149.62,3710,2,108.54
1992,TUR,NA,6.51,4,0.099409997,20.44,149.62,3710,2,108.54
1992,TUR,NA,6.51,4,0.099409997,20.44,149.62,3710,2,108.54
1992,TUR,NA,6.51,4,0.099409997,20.44,149.62,3710,2,108.54
1993,TUR,Silver medal,7.87,4,0.102909997,20.37,149.1,3729,2,107.28
1993,TUR,Bronze medal,7.87,4,0.102909997,20.37,149.1,3729,2,107.28
1993,TUR,Bronze medal,7.87,4,0.102909997,20.37,149.1,3729,2,107.28
1993,TUR,NA,7.87,4,0.102909997,20.37,149.1,3729,2,107.28
1993,TUR,NA,7.87,4,0.102909997,20.37,149.1,3729,2,107.28
1993,TUR,NA,7.87,4,0.102909997,20.37,149.1,3729,2,107.28
1994,TUR,Bronze medal,7.81,4,0.109520003,20.44,148.75,3728,2,108.55
1994,TUR,Bronze medal,7.81,4,0.109520003,20.44,148.75,3728,2,108.55
1994,TUR,Bronze medal,7.81,4,0.109520003,20.44,148.75,3728,2,108.55
1994,TUR,Bronze medal,7.81,4,0.109520003,20.44,148.75,3728,2,108.55
1994,TUR,Honourable mention,7.81,4,0.109520003,20.44,148.75,3728,2,108.55
1994,TUR,Honourable mention,7.81,4,0.109520003,20.44,148.75,3728,2,108.55
1995,TUR,Silver medal,8.35,4,0.114229999,20.81,147.28,3715,2,109.28
1995,TUR,Silver medal,8.35,4,0.114229999,20.81,147.28,3715,2,109.28
1995,TUR,Bronze medal,8.35,4,0.114229999,20.81,147.28,3715,2,109.28
1995,TUR,Bronze medal,8.35,4,0.114229999,20.81,147.28,3715,2,109.28
1995,TUR,Bronze medal,8.35,4,0.114229999,20.81,147.28,3715,2,109.28
1995,TUR,NA,8.35,4,0.114229999,20.81,147.28,3715,2,109.28
1996,TUR,Silver medal,9.13,4,0.2979421442142857,18.81,147.72,3686,2,105.86
1996,TUR,Silver medal,9.13,4,0.2979421442142857,18.81,147.72,3686,2,105.86
1996,TUR,Bronze medal,9.13,4,0.2979421442142857,18.81,147.72,3686,2,105.86
1996,TUR,Bronze medal,9.13,4,0.2979421442142857,18.81,147.72,3686,2,105.86
1996,TUR,Bronze medal,9.13,4,0.2979421442142857,18.81,147.72,3686,2,105.86
1996,TUR,NA,9.13,4,0.2979421442142857,18.81,147.72,3686,2,105.86
1997,TUR,Silver medal,11.01,4,0.136069998,20.53,136.2,3604,2,102.19
1997,TUR,Bronze medal,11.01,4,0.136069998,20.53,136.2,3604,2,102.19
1997,TUR,Bronze medal,11.01,4,0.136069998,20.53,136.2,3604,2,102.19
1997,TUR,Bronze medal,11.01,4,0.136069998,20.53,136.2,3604,2,102.19
1997,TUR,Bronze medal,11.01,4,0.136069998,20.53,136.2,3604,2,102.19
1997,TUR,NA,11.01,4,0.136069998,20.53,136.2,3604,2,102.19
1998,TUR,Silver medal,12.52,4,0.142429993,20.15,132.87,3658,2,105.85
1998,TUR,Silver medal,12.52,4,0.142429993,20.15,132.87,3658,2,105.85
1998,TUR,Bronze medal,12.52,4,0.142429993,20.15,132.87,3658,2,105.85
1998,TUR,Bronze medal,12.52,4,0.142429993,20.15,132.87,3658,2,105.85
1998,TUR,Bronze medal,12.52,4,0.142429993,20.15,132.87,3658,2,105.85
1998,TUR,Bronze medal,12.52,4,0.142429993,20.15,132.87,3658,2,105.85
1999,TUR,Gold medal,12.02,3,0.203539997,21.35,132.58,3618,3,105.68
1999,TUR,Silver medal,12.02,3,0.203539997,21.35,132.58,3618,3,105.68
1999,TUR,Bronze medal,12.02,3,0.203539997,21.35,132.58,3618,3,105.68
1999,TUR,Bronze medal,12.02,3,0.203539997,21.35,132.58,3618,3,105.68
1999,TUR,Bronze medal,12.02,3,0.203539997,21.35,132.58,3618,3,105.68
1999,TUR,Bronze medal,12.02,3,0.203539997,21.35,132.58,3618,3,105.68
2000,TUR,Silver medal,11.65,3,0.195610002,22.05,126.47,3662,3,105.32
2000,TUR,Silver medal,11.65,3,0.195610002,22.05,126.47,3662,3,105.32
2000,TUR,Silver medal,11.65,3,0.195610002,22.05,126.47,3662,3,105.32
2000,TUR,Bronze medal,11.65,3,0.195610002,22.05,126.47,3662,3,105.32
2000,TUR,Honourable mention,11.65,3,0.195610002,22.05,126.47,3662,3,105.32
2000,TUR,NA,11.65,3,0.195610002,22.05,126.47,3662,3,105.32
2001,TUR,Gold medal,9.07,3,0.200440004,20.22,120.43,3621,3,103.22
2001,TUR,Silver medal,9.07,3,0.200440004,20.22,120.43,3621,3,103.22
2001,TUR,Silver medal,9.07,3,0.200440004,20.22,120.43,3621,3,103.22
2001,TUR,Silver medal,9.07,3,0.200440004,20.22,120.43,3621,3,103.22
2001,TUR,Bronze medal,9.07,3,0.200440004,20.22,120.43,3621,3,103.22
2001,TUR,Bronze medal,9.07,3,0.200440004,20.22,120.43,3621,3,103.22
2002,TUR,Gold medal,10.06,3,0.221640006,20.81,105.53,3607,3,103.43
2002,TUR,Silver medal,10.06,3,0.221640006,20.81,105.53,3607,3,103.43
2002,TUR,Bronze medal,10.06,3,0.221640006,20.81,105.53,3607,3,103.43
2002,TUR,Bronze medal,10.06,3,0.221640006,20.81,105.53,3607,3,103.43
2002,TUR,Bronze medal,10.06,3,0.221640006,20.81,105.53,3607,3,103.43
2002,TUR,Bronze medal,10.06,3,0.221640006,20.81,105.53,3607,3,103.43
2003,TUR,Gold medal,10.7,3,0.242400005,22.24,132,3588,3,102.71
2003,TUR,Silver medal,10.7,3,0.242400005,22.24,132,3588,3,102.71
2003,TUR,Silver medal,10.7,3,0.242400005,22.24,132,3588,3,102.71
2003,TUR,Silver medal,10.7,3,0.242400005,22.24,132,3588,3,102.71
2003,TUR,Bronze medal,10.7,3,0.242400005,22.24,132,3588,3,102.71
2003,TUR,Honourable mention,10.7,3,0.242400005,22.24,132,3588,3,102.71
2004,TUR,Silver medal,9.08,3,0.270859987,23.2,131.04,3609,3,103.02
2004,TUR,Silver medal,9.08,3,0.270859987,23.2,131.04,3609,3,103.02
2004,TUR,Bronze medal,9.08,3,0.270859987,23.2,131.04,3609,3,103.02
2004,TUR,Bronze medal,9.08,3,0.270859987,23.2,131.04,3609,3,103.02
2004,TUR,Bronze medal,9.08,3,0.270859987,23.2,131.04,3609,3,103.02
2004,TUR,NA,9.08,3,0.270859987,23.2,131.04,3609,3,103.02
2005,TUR,Silver medal,9.78,3,0.326790005,22.83,134.47,3611,3,103.29
2005,TUR,Silver medal,9.78,3,0.326790005,22.83,134.47,3611,3,103.29
2005,TUR,Silver medal,9.78,3,0.326790005,22.83,134.47,3611,3,103.29
2005,TUR,Silver medal,9.78,3,0.326790005,22.83,134.47,3611,3,103.29
2005,TUR,Bronze medal,9.78,3,0.326790005,22.83,134.47,3611,3,103.29
2005,TUR,Honourable mention,9.78,3,0.326790005,22.83,134.47,3611,3,103.29
2006,TUR,Silver medal,9.42,3,0.414229989,22.63,144.14,3647,3,103.02
2006,TUR,Silver medal,9.42,3,0.414229989,22.63,144.14,3647,3,103.02
2006,TUR,Silver medal,9.42,3,0.414229989,22.63,144.14,3647,3,103.02
2006,TUR,Silver medal,9.42,3,0.414229989,22.63,144.14,3647,3,103.02
2006,TUR,Bronze medal,9.42,3,0.414229989,22.63,144.14,3647,3,103.02
2006,TUR,Honourable mention,9.42,3,0.414229989,22.63,144.14,3647,3,103.02
2007,TUR,Gold medal,9.53,3,0.485110015,25.71,145.35,3630,3,102.67
2007,TUR,Silver medal,9.53,3,0.485110015,25.71,145.35,3630,3,102.67
2007,TUR,Silver medal,9.53,3,0.485110015,25.71,145.35,3630,3,102.67
2007,TUR,Bronze medal,9.53,3,0.485110015,25.71,145.35,3630,3,102.67
2007,TUR,Bronze medal,9.53,3,0.485110015,25.71,145.35,3630,3,102.67
2007,TUR,Honourable mention,9.53,3,0.485110015,25.71,145.35,3630,3,102.67
2008,TUR,Gold medal,9.35,3,0.536050022,24.36,141.08,3595,3,100.53
2008,TUR,Gold medal,9.35,3,0.536050022,24.36,141.08,3595,3,100.53
2008,TUR,Gold medal,9.35,3,0.536050022,24.36,141.08,3595,3,100.53
2008,TUR,Silver medal,9.35,3,0.536050022,24.36,141.08,3595,3,100.53
2008,TUR,Bronze medal,9.35,3,0.536050022,24.36,141.08,3595,3,100.53
2008,TUR,Bronze medal,9.35,3,0.536050022,24.36,141.08,3595,3,100.53
2009,TUR,Gold medal,9.47,3,0.621299982,25.55,142.99,3621,3,100.72
2009,TUR,Gold medal,9.47,3,0.621299982,25.55,142.99,3621,3,100.72
2009,TUR,Silver medal,9.47,3,0.621299982,25.55,142.99,3621,3,100.72
2009,TUR,Silver medal,9.47,3,0.621299982,25.55,142.99,3621,3,100.72
2009,TUR,Silver medal,9.47,3,0.621299982,25.55,142.99,3621,3,100.72
2009,TUR,Silver medal,9.47,3,0.621299982,25.55,142.99,3621,3,100.72
2010,TUR,Gold medal,7.01,3,0.762600005,31.39,152.11,3650,3,103.49
2010,TUR,Silver medal,7.01,3,0.762600005,31.39,152.11,3650,3,103.49
2010,TUR,Silver medal,7.01,3,0.762600005,31.39,152.11,3650,3,103.49
2010,TUR,Silver medal,7.01,3,0.762600005,31.39,152.11,3650,3,103.49
2010,TUR,Bronze medal,7.01,3,0.762600005,31.39,152.11,3650,3,103.49
2010,TUR,Bronze medal,7.01,3,0.762600005,31.39,152.11,3650,3,103.49
2011,TUR,Gold medal,6.68,3,0.868690014,33.42,166.47,3674,3,104.46
2011,TUR,Gold medal,6.68,3,0.868690014,33.42,166.47,3674,3,104.46
2011,TUR,Gold medal,6.68,3,0.868690014,33.42,166.47,3674,3,104.46
2011,TUR,Silver medal,6.68,3,0.868690014,33.42,166.47,3674,3,104.46
2011,TUR,Silver medal,6.68,3,0.868690014,33.42,166.47,3674,3,104.46
2011,TUR,Bronze medal,6.68,3,0.868690014,33.42,166.47,3674,3,104.46
2012,TUR,Gold medal,7.62,3,0.905449986,34.85,187.77,3690,3,107.53
2012,TUR,Silver medal,7.62,3,0.905449986,34.85,187.77,3690,3,107.53
2012,TUR,Silver medal,7.62,3,0.905449986,34.85,187.77,3690,3,107.53
2012,TUR,Silver medal,7.62,3,0.905449986,34.85,187.77,3690,3,107.53
2012,TUR,Bronze medal,7.62,3,0.905449986,34.85,187.77,3690,3,107.53
2012,TUR,Bronze medal,7.62,3,0.905449986,34.85,187.77,3690,3,107.53
2013,TUR,Gold medal,8.2,3,0.827750027,35.12,193.94,3706,3,108.12
2013,TUR,Silver medal,8.2,3,0.827750027,35.12,193.94,3706,3,108.12
2013,TUR,Silver medal,8.2,3,0.827750027,35.12,193.94,3706,3,108.12
2013,TUR,Bronze medal,8.2,3,0.827750027,35.12,193.94,3706,3,108.12
2013,TUR,Bronze medal,8.2,3,0.827750027,35.12,193.94,3706,3,108.12
2013,TUR,Bronze medal,8.2,3,0.827750027,35.12,193.94,3706,3,108.12
2014,TUR,Gold medal,7.43,3,0.2979421442142857,23.329310344827586,185.42,3663.103448275862,3,105.59172413793104
2014,TUR,Silver medal,7.43,3,0.2979421442142857,23.329310344827586,185.42,3663.103448275862,3,105.59172413793104
2014,TUR,Silver medal,7.43,3,0.2979421442142857,23.329310344827586,185.42,3663.103448275862,3,105.59172413793104
2014,TUR,Silver medal,7.43,3,0.2979421442142857,23.329310344827586,185.42,3663.103448275862,3,105.59172413793104
2014,TUR,Bronze medal,7.43,3,0.2979421442142857,23.329310344827586,185.42,3663.103448275862,3,105.59172413793104
2014,TUR,Bronze medal,7.43,3,0.2979421442142857,23.329310344827586,185.42,3663.103448275862,3,105.59172413793104
2015,TUR,Silver medal,7.59,3,0.2979421442142857,23.329310344827586,182.23,3663.103448275862,3,105.59172413793104
2015,TUR,Silver medal,7.59,3,0.2979421442142857,23.329310344827586,182.23,3663.103448275862,3,105.59172413793104
2015,TUR,Silver medal,7.59,3,0.2979421442142857,23.329310344827586,182.23,3663.103448275862,3,105.59172413793104
2015,TUR,Silver medal,7.59,3,0.2979421442142857,23.329310344827586,182.23,3663.103448275862,3,105.59172413793104
2015,TUR,Silver medal,7.59,3,0.2979421442142857,23.329310344827586,182.23,3663.103448275862,3,105.59172413793104
2015,TUR,NA,7.59,3,0.2979421442142857,23.329310344827586,182.23,3663.103448275862,3,105.59172413793104
2016,TUR,Silver medal,7.37,3,0.2979421442142857,23.329310344827586,176.55,3663.103448275862,3,105.59172413793104
2016,TUR,Silver medal,7.37,3,0.2979421442142857,23.329310344827586,176.55,3663.103448275862,3,105.59172413793104
2016,TUR,Bronze medal,7.37,3,0.2979421442142857,23.329310344827586,176.55,3663.103448275862,3,105.59172413793104
2016,TUR,Bronze medal,7.37,3,0.2979421442142857,23.329310344827586,176.55,3663.103448275862,3,105.59172413793104
2016,TUR,Bronze medal,7.37,3,0.2979421442142857,23.329310344827586,176.55,3663.103448275862,3,105.59172413793104
2016,TUR,Bronze medal,7.37,3,0.2979421442142857,23.329310344827586,176.55,3663.103448275862,3,105.59172413793104
